order_id,order_date,order_time,city,pizza_name,category,size,quantity,price,delivery_time,payment_mode,customer_rating,total_amount
4338,6/29/2024,17:00:00,Hyderabad,Pepper Barbecue,Non-Veg,M,4,308,31,UPI,4,1232
4339,6/29/2024,18:00:00,Delhi,Farmhouse,Veg,S,1,263,23,Wallet,1,263
4340,6/29/2024,19:00:00,Bangalore,Peppy Paneer,Non-Veg,M,4,374,57,Cash,2,1496
4341,6/29/2024,20:00:00,Bangalore,Veg Extravaganza,Veg,L,4,478,58,UPI,2,1912
4342,6/29/2024,21:00:00,Mumbai,Chicken Dominator,Veg,L,3,231,55,Cash,4,693
4343,6/29/2024,22:00:00,Mumbai,Farmhouse,Non-Veg,S,4,408,34,UPI,3,1632
4344,6/29/2024,23:00:00,Pune,Veg Extravaganza,Non-Veg,M,2,578,20,Card,4,1156
4345,6/30/2024,0:00:00,Delhi,Peppy Paneer,Non-Veg,M,3,218,50,UPI,4,654
4346,6/30/2024,1:00:00,Mumbai,Farmhouse,Veg,L,1,305,28,Wallet,4,305
4347,6/30/2024,2:00:00,Mumbai,Pepper Barbecue,Non-Veg,L,2,405,42,Cash,4,810
4348,6/30/2024,3:00:00,Chennai,Farmhouse,Veg,L,1,446,45,UPI,5,446
4349,6/30/2024,4:00:00,Delhi,Veg Extravaganza,Non-Veg,L,1,522,59,Card,5,522
4350,6/30/2024,5:00:00,Pune,Farmhouse,Veg,S,2,366,58,UPI,1,732
4351,6/30/2024,6:00:00,Mumbai,Pepper Barbecue,Veg,L,1,288,37,UPI,4,288
4352,6/30/2024,7:00:00,Pune,Chicken Dominator,Veg,M,3,515,52,UPI,2,1545
4353,6/30/2024,8:00:00,Hyderabad,Chicken Dominator,Veg,S,2,210,58,Card,3,420
4354,6/30/2024,9:00:00,Pune,Veg Extravaganza,Veg,S,1,248,33,UPI,5,248
4355,6/30/2024,10:00:00,Bangalore,Peppy Paneer,Non-Veg,S,1,598,20,Card,2,598
4356,6/30/2024,11:00:00,Bangalore,Veg Extravaganza,Non-Veg,L,4,583,32,Card,5,2332
4357,6/30/2024,12:00:00,Pune,Chicken Dominator,Non-Veg,M,4,260,34,Card,1,1040
4358,6/30/2024,13:00:00,Bangalore,Margherita,Veg,L,1,370,56,UPI,3,370
4359,6/30/2024,14:00:00,Hyderabad,Margherita,Veg,M,2,342,24,UPI,5,684
4360,6/30/2024,15:00:00,Delhi,Farmhouse,Non-Veg,M,3,406,33,UPI,3,1218
4361,6/30/2024,16:00:00,Bangalore,Pepper Barbecue,Veg,S,1,400,33,UPI,3,400
4362,6/30/2024,17:00:00,Bangalore,Farmhouse,Veg,M,1,204,24,Card,2,204
4363,6/30/2024,18:00:00,Pune,Margherita,Non-Veg,M,1,410,30,Wallet,5,410
4364,6/30/2024,19:00:00,Hyderabad,Chicken Dominator,Veg,S,4,228,51,UPI,3,912
4365,6/30/2024,20:00:00,Delhi,Farmhouse,Veg,L,2,389,24,Card,4,778
4366,6/30/2024,21:00:00,Pune,Veg Extravaganza,Non-Veg,M,1,387,55,UPI,3,387
4367,6/30/2024,22:00:00,Pune,Pepper Barbecue,Veg,S,4,524,34,UPI,3,2096
4368,6/30/2024,23:00:00,Chennai,Veg Extravaganza,Non-Veg,L,1,454,26,Card,5,454
4369,7/1/2024,0:00:00,Hyderabad,Pepper Barbecue,Veg,S,1,349,24,Card,4,349
4370,7/1/2024,1:00:00,Delhi,Chicken Dominator,Non-Veg,M,2,212,49,Cash,3,424
4371,7/1/2024,2:00:00,Hyderabad,Farmhouse,Veg,M,4,571,34,Card,5,2284
4372,7/1/2024,3:00:00,Delhi,Pepper Barbecue,Non-Veg,S,3,565,49,UPI,5,1695
4373,7/1/2024,4:00:00,Hyderabad,Veg Extravaganza,Veg,M,2,356,33,Card,3,712
4374,7/1/2024,5:00:00,Pune,Farmhouse,Non-Veg,M,3,279,43,Cash,1,837
4375,7/1/2024,6:00:00,Pune,Farmhouse,Veg,M,4,555,43,Card,1,2220
4376,7/1/2024,7:00:00,Mumbai,Veg Extravaganza,Veg,S,4,472,54,Wallet,2,1888
4377,7/1/2024,8:00:00,Bangalore,Margherita,Non-Veg,S,3,347,24,UPI,1,1041
4378,7/1/2024,9:00:00,Chennai,Pepper Barbecue,Veg,S,4,405,31,Cash,1,1620
4379,7/1/2024,10:00:00,Hyderabad,Veg Extravaganza,Veg,L,2,313,39,UPI,5,626
4380,7/1/2024,11:00:00,Chennai,Chicken Dominator,Veg,S,1,205,24,Card,5,205
4381,7/1/2024,12:00:00,Mumbai,Peppy Paneer,Veg,M,3,477,55,Card,3,1431
4382,7/1/2024,13:00:00,Bangalore,Veg Extravaganza,Veg,L,1,431,40,UPI,3,431
4383,7/1/2024,14:00:00,Hyderabad,Farmhouse,Veg,L,3,336,58,Wallet,5,1008
4384,7/1/2024,15:00:00,Delhi,Farmhouse,Veg,L,1,359,22,UPI,3,359
4385,7/1/2024,16:00:00,Bangalore,Veg Extravaganza,Non-Veg,L,1,543,48,UPI,5,543
4386,7/1/2024,17:00:00,Pune,Peppy Paneer,Veg,M,2,488,44,Cash,1,976
4387,7/1/2024,18:00:00,Mumbai,Veg Extravaganza,Veg,M,1,404,46,UPI,3,404
4388,7/1/2024,19:00:00,Bangalore,Peppy Paneer,Non-Veg,S,3,525,55,UPI,1,1575
4389,7/1/2024,20:00:00,Bangalore,Peppy Paneer,Non-Veg,S,1,504,41,Card,2,504
4390,7/1/2024,21:00:00,Pune,Chicken Dominator,Veg,M,4,559,57,Cash,3,2236
4391,7/1/2024,22:00:00,Hyderabad,Pepper Barbecue,Veg,S,1,357,54,Wallet,5,357
4392,7/1/2024,23:00:00,Delhi,Farmhouse,Non-Veg,L,1,557,20,Cash,5,557
4393,7/2/2024,0:00:00,Pune,Farmhouse,Veg,S,4,599,22,Cash,2,2396
4394,7/2/2024,1:00:00,Delhi,Peppy Paneer,Veg,S,4,305,43,Wallet,5,1220
4395,7/2/2024,2:00:00,Hyderabad,Farmhouse,Veg,M,3,281,27,Card,1,843
4396,7/2/2024,3:00:00,Bangalore,Margherita,Non-Veg,S,4,541,58,UPI,5,2164
4397,7/2/2024,4:00:00,Delhi,Peppy Paneer,Veg,L,4,469,37,Cash,2,1876
4398,7/2/2024,5:00:00,Mumbai,Farmhouse,Non-Veg,L,3,248,22,UPI,4,744
4399,7/2/2024,6:00:00,Mumbai,Margherita,Non-Veg,L,3,405,37,UPI,4,1215
4400,7/2/2024,7:00:00,Pune,Chicken Dominator,Veg,M,1,417,35,Cash,1,417
4401,7/2/2024,8:00:00,Hyderabad,Farmhouse,Non-Veg,L,2,505,51,Wallet,4,1010
4402,7/2/2024,9:00:00,Pune,Margherita,Veg,S,3,363,20,UPI,5,1089
4403,7/2/2024,10:00:00,Pune,Veg Extravaganza,Veg,L,4,478,45,UPI,2,1912
4404,7/2/2024,11:00:00,Chennai,Pepper Barbecue,Veg,S,1,521,31,Card,1,521
4405,7/2/2024,12:00:00,Pune,Veg Extravaganza,Veg,S,4,430,57,UPI,4,1720
4406,7/2/2024,13:00:00,Chennai,Margherita,Veg,L,3,398,40,UPI,5,1194
4407,7/2/2024,14:00:00,Mumbai,Peppy Paneer,Veg,M,2,570,32,Card,5,1140
4408,7/2/2024,15:00:00,Mumbai,Peppy Paneer,Veg,L,1,413,31,UPI,3,413
4409,7/2/2024,16:00:00,Pune,Farmhouse,Veg,M,3,483,32,UPI,3,1449
4410,7/2/2024,17:00:00,Mumbai,Veg Extravaganza,Veg,L,3,475,37,Cash,2,1425
4411,7/2/2024,18:00:00,Hyderabad,Peppy Paneer,Non-Veg,L,4,384,38,Card,1,1536
4412,7/2/2024,19:00:00,Chennai,Peppy Paneer,Veg,M,2,409,38,UPI,4,818
4413,7/2/2024,20:00:00,Chennai,Veg Extravaganza,Non-Veg,M,3,320,25,Card,4,960
4414,7/2/2024,21:00:00,Pune,Chicken Dominator,Veg,M,4,415,26,UPI,5,1660
4415,7/2/2024,22:00:00,Mumbai,Peppy Paneer,Veg,L,1,296,26,Wallet,4,296
4416,7/2/2024,23:00:00,Delhi,Pepper Barbecue,Veg,S,4,318,47,UPI,2,1272
4417,7/3/2024,0:00:00,Chennai,Margherita,Veg,M,1,564,47,Wallet,3,564
4418,7/3/2024,1:00:00,Pune,Farmhouse,Veg,M,4,481,38,Cash,5,1924
4419,7/3/2024,2:00:00,Pune,Peppy Paneer,Veg,S,2,305,35,Card,1,610
4420,7/3/2024,3:00:00,Hyderabad,Pepper Barbecue,Non-Veg,S,4,596,36,UPI,5,2384
4421,7/3/2024,4:00:00,Bangalore,Pepper Barbecue,Non-Veg,M,2,517,41,Cash,4,1034
4422,7/3/2024,5:00:00,Bangalore,Peppy Paneer,Veg,L,2,581,38,UPI,2,1162
4423,7/3/2024,6:00:00,Chennai,Chicken Dominator,Non-Veg,M,1,341,48,UPI,1,341
4424,7/3/2024,7:00:00,Hyderabad,Margherita,Veg,M,4,594,38,UPI,5,2376
4425,7/3/2024,8:00:00,Hyderabad,Farmhouse,Veg,M,4,522,54,Card,4,2088
4426,7/3/2024,9:00:00,Hyderabad,Peppy Paneer,Non-Veg,M,4,467,44,UPI,5,1868
4427,7/3/2024,10:00:00,Chennai,Farmhouse,Veg,L,2,490,39,Wallet,1,980
4428,7/3/2024,11:00:00,Bangalore,Veg Extravaganza,Veg,M,3,565,56,UPI,4,1695
4429,7/3/2024,12:00:00,Hyderabad,Pepper Barbecue,Veg,S,4,366,38,Cash,3,1464
4430,7/3/2024,13:00:00,Mumbai,Pepper Barbecue,Veg,S,4,359,32,UPI,1,1436
4431,7/3/2024,14:00:00,Pune,Peppy Paneer,Veg,L,3,430,31,UPI,3,1290
4432,7/3/2024,15:00:00,Pune,Peppy Paneer,Veg,L,1,213,34,UPI,3,213
4433,7/3/2024,16:00:00,Delhi,Veg Extravaganza,Veg,S,4,392,23,Wallet,4,1568
4434,7/3/2024,17:00:00,Delhi,Chicken Dominator,Veg,S,3,354,34,UPI,5,1062
4435,7/3/2024,18:00:00,Chennai,Peppy Paneer,Non-Veg,M,4,300,36,Card,5,1200
4436,7/3/2024,19:00:00,Chennai,Pepper Barbecue,Veg,L,2,259,46,UPI,2,518
4437,7/3/2024,20:00:00,Pune,Farmhouse,Non-Veg,M,3,242,30,Cash,1,726
4438,7/3/2024,21:00:00,Mumbai,Margherita,Non-Veg,L,2,392,42,UPI,1,784
4439,7/3/2024,22:00:00,Bangalore,Farmhouse,Non-Veg,L,3,510,34,UPI,4,1530
4440,7/3/2024,23:00:00,Bangalore,Chicken Dominator,Non-Veg,L,1,308,50,Card,4,308
4441,7/4/2024,0:00:00,Chennai,Margherita,Veg,M,2,292,45,UPI,2,584
4442,7/4/2024,1:00:00,Mumbai,Farmhouse,Veg,M,4,415,26,Card,2,1660
4443,7/4/2024,2:00:00,Chennai,Farmhouse,Veg,L,3,362,32,UPI,3,1086
4444,7/4/2024,3:00:00,Bangalore,Veg Extravaganza,Non-Veg,M,4,550,32,Card,2,2200
4445,7/4/2024,4:00:00,Chennai,Chicken Dominator,Veg,S,1,433,39,UPI,5,433
4446,7/4/2024,5:00:00,Hyderabad,Pepper Barbecue,Veg,S,3,550,53,UPI,3,1650
4447,7/4/2024,6:00:00,Chennai,Veg Extravaganza,Veg,M,1,366,29,Card,2,366
4448,7/4/2024,7:00:00,Pune,Margherita,Non-Veg,M,3,347,56,UPI,5,1041
4449,7/4/2024,8:00:00,Chennai,Pepper Barbecue,Veg,M,2,227,46,Card,5,454
4450,7/4/2024,9:00:00,Pune,Veg Extravaganza,Veg,S,4,458,53,Card,3,1832
4451,7/4/2024,10:00:00,Mumbai,Chicken Dominator,Veg,M,2,285,55,Wallet,3,570
4452,7/4/2024,11:00:00,Bangalore,Peppy Paneer,Non-Veg,S,2,307,35,UPI,5,614
4453,7/4/2024,12:00:00,Delhi,Peppy Paneer,Veg,M,2,316,40,Card,4,632
4454,7/4/2024,13:00:00,Delhi,Margherita,Veg,M,2,563,35,UPI,3,1126
4455,7/4/2024,14:00:00,Bangalore,Peppy Paneer,Non-Veg,L,3,214,36,UPI,1,642
4456,7/4/2024,15:00:00,Delhi,Veg Extravaganza,Veg,L,4,410,34,Card,4,1640
4457,7/4/2024,16:00:00,Chennai,Margherita,Non-Veg,L,3,517,32,UPI,1,1551
4458,7/4/2024,17:00:00,Mumbai,Pepper Barbecue,Veg,L,3,230,52,Card,2,690
4459,7/4/2024,18:00:00,Mumbai,Chicken Dominator,Veg,M,3,481,24,Card,3,1443
4460,7/4/2024,19:00:00,Bangalore,Margherita,Non-Veg,S,2,384,46,Card,3,768
4461,7/4/2024,20:00:00,Delhi,Pepper Barbecue,Non-Veg,M,1,265,20,UPI,5,265
4462,7/4/2024,21:00:00,Chennai,Margherita,Veg,M,2,570,49,UPI,3,1140
4463,7/4/2024,22:00:00,Mumbai,Farmhouse,Veg,M,3,515,42,UPI,1,1545
4464,7/4/2024,23:00:00,Mumbai,Farmhouse,Non-Veg,M,2,262,34,UPI,4,524
4465,7/5/2024,0:00:00,Hyderabad,Margherita,Veg,L,4,427,55,UPI,2,1708
4466,7/5/2024,1:00:00,Hyderabad,Peppy Paneer,Non-Veg,S,4,300,38,UPI,4,1200
4467,7/5/2024,2:00:00,Mumbai,Farmhouse,Non-Veg,M,2,555,49,Card,1,1110
4468,7/5/2024,3:00:00,Bangalore,Chicken Dominator,Veg,L,2,338,35,UPI,2,676
4469,7/5/2024,4:00:00,Pune,Pepper Barbecue,Non-Veg,L,1,318,37,Cash,5,318
4470,7/5/2024,5:00:00,Pune,Veg Extravaganza,Veg,S,2,256,45,Wallet,3,512
4471,7/5/2024,6:00:00,Chennai,Farmhouse,Non-Veg,L,2,330,36,UPI,3,660
4472,7/5/2024,7:00:00,Mumbai,Margherita,Veg,S,1,236,30,UPI,5,236
4473,7/5/2024,8:00:00,Mumbai,Peppy Paneer,Non-Veg,L,2,310,48,Card,1,620
4474,7/5/2024,9:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,2,352,28,UPI,5,704
4475,7/5/2024,10:00:00,Bangalore,Pepper Barbecue,Non-Veg,M,2,449,36,Cash,1,898
4476,7/5/2024,11:00:00,Hyderabad,Pepper Barbecue,Non-Veg,L,2,441,46,UPI,2,882
4477,7/5/2024,12:00:00,Mumbai,Farmhouse,Veg,S,2,407,56,UPI,4,814
4478,7/5/2024,13:00:00,Mumbai,Pepper Barbecue,Veg,S,3,567,41,UPI,4,1701
4479,7/5/2024,14:00:00,Delhi,Pepper Barbecue,Non-Veg,M,2,369,27,UPI,5,738
4480,7/5/2024,15:00:00,Bangalore,Peppy Paneer,Non-Veg,S,1,456,22,UPI,3,456
4481,7/5/2024,16:00:00,Chennai,Peppy Paneer,Non-Veg,L,2,478,57,UPI,5,956
4482,7/5/2024,17:00:00,Mumbai,Peppy Paneer,Non-Veg,M,3,562,54,UPI,3,1686
4483,7/5/2024,18:00:00,Delhi,Margherita,Veg,S,1,312,51,Card,5,312
4484,7/5/2024,19:00:00,Pune,Pepper Barbecue,Veg,M,1,374,27,UPI,5,374
4485,7/5/2024,20:00:00,Chennai,Pepper Barbecue,Veg,M,2,288,46,Cash,4,576
4486,7/5/2024,21:00:00,Mumbai,Pepper Barbecue,Non-Veg,S,4,334,51,UPI,3,1336
4487,7/5/2024,22:00:00,Mumbai,Chicken Dominator,Veg,M,3,493,55,UPI,4,1479
4488,7/5/2024,23:00:00,Delhi,Peppy Paneer,Non-Veg,L,4,502,53,UPI,3,2008
4489,7/6/2024,0:00:00,Bangalore,Veg Extravaganza,Veg,M,2,558,44,Card,2,1116
4490,7/6/2024,1:00:00,Mumbai,Farmhouse,Veg,M,3,405,50,Card,2,1215
4491,7/6/2024,2:00:00,Pune,Veg Extravaganza,Veg,M,4,517,32,UPI,2,2068
4492,7/6/2024,3:00:00,Mumbai,Margherita,Veg,S,3,272,34,UPI,1,816
4493,7/6/2024,4:00:00,Pune,Margherita,Non-Veg,S,2,458,32,Wallet,4,916
4494,7/6/2024,5:00:00,Chennai,Pepper Barbecue,Veg,L,3,557,52,Cash,4,1671
4495,7/6/2024,6:00:00,Chennai,Veg Extravaganza,Veg,L,2,347,50,UPI,2,694
4496,7/6/2024,7:00:00,Hyderabad,Pepper Barbecue,Veg,S,4,424,44,Card,5,1696
4497,7/6/2024,8:00:00,Hyderabad,Chicken Dominator,Non-Veg,M,3,304,59,UPI,4,912
4498,7/6/2024,9:00:00,Pune,Margherita,Non-Veg,L,1,243,42,UPI,3,243
4499,7/6/2024,10:00:00,Bangalore,Margherita,Veg,S,2,555,57,Cash,4,1110
4500,7/6/2024,11:00:00,Mumbai,Veg Extravaganza,Non-Veg,S,3,225,22,Card,4,675
4501,7/6/2024,12:00:00,Mumbai,Margherita,Veg,L,1,503,35,UPI,3,503
4502,7/6/2024,13:00:00,Hyderabad,Chicken Dominator,Veg,L,1,460,21,Cash,2,460
4503,7/6/2024,14:00:00,Pune,Chicken Dominator,Non-Veg,S,1,258,42,Card,2,258
4504,7/6/2024,15:00:00,Mumbai,Chicken Dominator,Veg,M,1,260,53,UPI,3,260
4505,7/6/2024,16:00:00,Mumbai,Farmhouse,Non-Veg,S,2,504,49,UPI,4,1008
4506,7/6/2024,17:00:00,Bangalore,Chicken Dominator,Veg,M,3,269,29,Card,4,807
4507,7/6/2024,18:00:00,Delhi,Chicken Dominator,Non-Veg,L,1,470,20,UPI,2,470
4508,7/6/2024,19:00:00,Hyderabad,Farmhouse,Veg,M,3,456,41,Card,1,1368
4509,7/6/2024,20:00:00,Hyderabad,Pepper Barbecue,Veg,M,3,596,52,UPI,2,1788
4510,7/6/2024,21:00:00,Delhi,Peppy Paneer,Non-Veg,M,4,583,44,UPI,3,2332
4511,7/6/2024,22:00:00,Mumbai,Margherita,Veg,S,3,324,41,Cash,1,972
4512,7/6/2024,23:00:00,Bangalore,Chicken Dominator,Veg,S,2,218,35,Wallet,1,436
4513,7/7/2024,0:00:00,Bangalore,Margherita,Veg,L,2,318,49,Card,3,636
4514,7/7/2024,1:00:00,Hyderabad,Veg Extravaganza,Veg,M,1,519,37,Card,5,519
4515,7/7/2024,2:00:00,Bangalore,Margherita,Veg,S,3,265,43,Cash,2,795
4516,7/7/2024,3:00:00,Chennai,Pepper Barbecue,Veg,M,2,444,24,Card,4,888
4517,7/7/2024,4:00:00,Delhi,Farmhouse,Non-Veg,L,2,256,56,UPI,2,512
4518,7/7/2024,5:00:00,Mumbai,Margherita,Veg,M,2,243,42,UPI,3,486
4519,7/7/2024,6:00:00,Chennai,Margherita,Non-Veg,M,1,211,46,Card,4,211
4520,7/7/2024,7:00:00,Delhi,Margherita,Veg,S,2,577,31,UPI,5,1154
4521,7/7/2024,8:00:00,Pune,Peppy Paneer,Veg,S,3,435,29,UPI,3,1305
4522,7/7/2024,9:00:00,Hyderabad,Peppy Paneer,Veg,L,2,223,53,Card,2,446
4523,7/7/2024,10:00:00,Bangalore,Veg Extravaganza,Veg,M,2,594,52,UPI,1,1188
4524,7/7/2024,11:00:00,Pune,Farmhouse,Veg,L,1,456,35,UPI,3,456
4525,7/7/2024,12:00:00,Bangalore,Margherita,Veg,L,3,483,48,UPI,3,1449
4526,7/7/2024,13:00:00,Chennai,Margherita,Veg,L,2,523,37,UPI,2,1046
4527,7/7/2024,14:00:00,Mumbai,Margherita,Veg,S,3,560,46,Cash,5,1680
4528,7/7/2024,15:00:00,Mumbai,Margherita,Veg,S,3,450,26,Card,2,1350
4529,7/7/2024,16:00:00,Mumbai,Peppy Paneer,Veg,M,2,293,55,Cash,2,586
4530,7/7/2024,17:00:00,Bangalore,Pepper Barbecue,Non-Veg,S,1,579,46,Card,5,579
4531,7/7/2024,18:00:00,Pune,Pepper Barbecue,Veg,L,3,579,29,Card,5,1737
4532,7/7/2024,19:00:00,Mumbai,Veg Extravaganza,Veg,L,4,221,29,Card,3,884
4533,7/7/2024,20:00:00,Pune,Chicken Dominator,Veg,M,2,356,30,UPI,1,712
4534,7/7/2024,21:00:00,Bangalore,Farmhouse,Veg,S,3,288,49,Card,2,864
4535,7/7/2024,22:00:00,Chennai,Pepper Barbecue,Veg,S,3,401,22,Card,1,1203
4536,7/7/2024,23:00:00,Pune,Margherita,Non-Veg,M,3,396,48,Wallet,5,1188
4537,7/8/2024,0:00:00,Chennai,Pepper Barbecue,Non-Veg,L,2,244,33,Cash,5,488
4538,7/8/2024,1:00:00,Bangalore,Veg Extravaganza,Non-Veg,M,4,579,32,UPI,2,2316
4539,7/8/2024,2:00:00,Bangalore,Chicken Dominator,Non-Veg,S,3,278,38,UPI,3,834
4540,7/8/2024,3:00:00,Hyderabad,Pepper Barbecue,Veg,S,3,238,44,Card,2,714
4541,7/8/2024,4:00:00,Bangalore,Veg Extravaganza,Veg,L,1,483,29,UPI,3,483
4542,7/8/2024,5:00:00,Bangalore,Peppy Paneer,Non-Veg,M,2,585,34,UPI,4,1170
4543,7/8/2024,6:00:00,Delhi,Chicken Dominator,Veg,L,2,354,47,UPI,3,708
4544,7/8/2024,7:00:00,Mumbai,Veg Extravaganza,Veg,L,3,348,59,UPI,2,1044
4545,7/8/2024,8:00:00,Hyderabad,Pepper Barbecue,Non-Veg,M,1,542,57,UPI,2,542
4546,7/8/2024,9:00:00,Hyderabad,Peppy Paneer,Non-Veg,S,3,590,26,Card,3,1770
4547,7/8/2024,10:00:00,Hyderabad,Veg Extravaganza,Veg,M,3,251,33,Wallet,1,753
4548,7/8/2024,11:00:00,Delhi,Veg Extravaganza,Veg,M,2,450,49,UPI,3,900
4549,7/8/2024,12:00:00,Chennai,Pepper Barbecue,Non-Veg,L,1,581,59,UPI,4,581
4550,7/8/2024,13:00:00,Bangalore,Chicken Dominator,Non-Veg,S,3,346,31,Card,4,1038
4551,7/8/2024,14:00:00,Mumbai,Peppy Paneer,Non-Veg,S,2,528,47,UPI,1,1056
4552,7/8/2024,15:00:00,Pune,Margherita,Non-Veg,M,3,595,33,Wallet,4,1785
4553,7/8/2024,16:00:00,Chennai,Farmhouse,Veg,S,3,549,20,UPI,2,1647
4554,7/8/2024,17:00:00,Bangalore,Chicken Dominator,Veg,M,1,457,23,Wallet,1,457
4555,7/8/2024,18:00:00,Delhi,Peppy Paneer,Veg,S,1,472,37,UPI,1,472
4556,7/8/2024,19:00:00,Bangalore,Veg Extravaganza,Veg,S,1,324,55,Cash,1,324
4557,7/8/2024,20:00:00,Bangalore,Peppy Paneer,Non-Veg,M,3,403,51,Card,3,1209
4558,7/8/2024,21:00:00,Delhi,Farmhouse,Non-Veg,M,4,455,47,Wallet,3,1820
4559,7/8/2024,22:00:00,Hyderabad,Pepper Barbecue,Veg,M,1,330,47,Card,1,330
4560,7/8/2024,23:00:00,Hyderabad,Farmhouse,Veg,S,4,220,57,Card,4,880
4561,7/9/2024,0:00:00,Mumbai,Margherita,Veg,L,4,277,51,Card,2,1108
4562,7/9/2024,1:00:00,Mumbai,Margherita,Non-Veg,S,4,534,27,Cash,2,2136
4563,7/9/2024,2:00:00,Hyderabad,Farmhouse,Veg,S,2,250,44,Cash,3,500
4564,7/9/2024,3:00:00,Chennai,Chicken Dominator,Veg,M,3,561,39,UPI,5,1683
4565,7/9/2024,4:00:00,Pune,Chicken Dominator,Veg,S,1,560,52,UPI,1,560
4566,7/9/2024,5:00:00,Bangalore,Veg Extravaganza,Veg,M,3,465,49,UPI,5,1395
4567,7/9/2024,6:00:00,Pune,Margherita,Non-Veg,L,3,315,56,UPI,2,945
4568,7/9/2024,7:00:00,Bangalore,Veg Extravaganza,Veg,M,2,254,35,Cash,3,508
4569,7/9/2024,8:00:00,Hyderabad,Margherita,Veg,M,2,491,44,UPI,3,982
4570,7/9/2024,9:00:00,Mumbai,Farmhouse,Veg,M,2,250,57,Card,3,500
4571,7/9/2024,10:00:00,Chennai,Chicken Dominator,Veg,S,3,529,29,Card,3,1587
4572,7/9/2024,11:00:00,Mumbai,Chicken Dominator,Non-Veg,M,4,472,24,Cash,3,1888
4573,7/9/2024,12:00:00,Pune,Farmhouse,Veg,M,3,453,27,Card,1,1359
4574,7/9/2024,13:00:00,Mumbai,Veg Extravaganza,Veg,L,2,260,52,UPI,5,520
4575,7/9/2024,14:00:00,Hyderabad,Veg Extravaganza,Non-Veg,S,3,546,56,Wallet,2,1638
4576,7/9/2024,15:00:00,Chennai,Peppy Paneer,Veg,M,2,596,20,UPI,2,1192
4577,7/9/2024,16:00:00,Pune,Margherita,Non-Veg,L,2,550,50,Cash,3,1100
4578,7/9/2024,17:00:00,Chennai,Veg Extravaganza,Veg,L,1,424,26,UPI,3,424
4579,7/9/2024,18:00:00,Bangalore,Farmhouse,Veg,L,4,535,42,UPI,3,2140
4580,7/9/2024,19:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,2,302,43,Cash,4,604
4581,7/9/2024,20:00:00,Chennai,Chicken Dominator,Non-Veg,M,1,247,33,Cash,2,247
4582,7/9/2024,21:00:00,Delhi,Margherita,Veg,L,4,424,42,UPI,3,1696
4583,7/9/2024,22:00:00,Mumbai,Pepper Barbecue,Veg,S,2,541,28,Card,5,1082
4584,7/9/2024,23:00:00,Bangalore,Peppy Paneer,Veg,S,4,432,27,Card,4,1728
4585,7/10/2024,0:00:00,Chennai,Margherita,Veg,L,4,269,27,UPI,1,1076
4586,7/10/2024,1:00:00,Pune,Chicken Dominator,Veg,M,3,246,22,Card,4,738
4587,7/10/2024,2:00:00,Bangalore,Chicken Dominator,Non-Veg,L,1,427,51,Cash,4,427
4588,7/10/2024,3:00:00,Delhi,Chicken Dominator,Veg,L,4,209,23,Cash,4,836
4589,7/10/2024,4:00:00,Chennai,Chicken Dominator,Veg,L,3,384,57,Card,5,1152
4590,7/10/2024,5:00:00,Hyderabad,Farmhouse,Veg,S,4,279,21,Card,2,1116
4591,7/10/2024,6:00:00,Mumbai,Peppy Paneer,Veg,M,3,212,28,UPI,3,636
4592,7/10/2024,7:00:00,Pune,Pepper Barbecue,Non-Veg,L,2,513,20,UPI,5,1026
4593,7/10/2024,8:00:00,Hyderabad,Chicken Dominator,Veg,L,2,539,30,UPI,5,1078
4594,7/10/2024,9:00:00,Chennai,Chicken Dominator,Veg,M,3,523,48,Wallet,3,1569
4595,7/10/2024,10:00:00,Chennai,Veg Extravaganza,Non-Veg,S,2,283,45,UPI,4,566
4596,7/10/2024,11:00:00,Bangalore,Peppy Paneer,Veg,L,2,285,46,UPI,1,570
4597,7/10/2024,12:00:00,Chennai,Margherita,Veg,M,2,356,57,Card,4,712
4598,7/10/2024,13:00:00,Pune,Peppy Paneer,Veg,M,4,343,48,UPI,4,1372
4599,7/10/2024,14:00:00,Hyderabad,Peppy Paneer,Non-Veg,M,3,262,52,Cash,2,786
4600,7/10/2024,15:00:00,Pune,Pepper Barbecue,Non-Veg,M,1,242,47,UPI,4,242
4601,7/10/2024,16:00:00,Delhi,Peppy Paneer,Veg,L,1,357,50,Cash,1,357
4602,7/10/2024,17:00:00,Delhi,Pepper Barbecue,Veg,M,3,384,38,UPI,5,1152
4603,7/10/2024,18:00:00,Mumbai,Chicken Dominator,Non-Veg,M,4,485,45,UPI,4,1940
4604,7/10/2024,19:00:00,Mumbai,Chicken Dominator,Veg,S,2,522,48,Cash,5,1044
4605,7/10/2024,20:00:00,Delhi,Farmhouse,Veg,M,2,223,30,Card,2,446
4606,7/10/2024,21:00:00,Chennai,Pepper Barbecue,Non-Veg,M,4,556,51,UPI,1,2224
4607,7/10/2024,22:00:00,Pune,Pepper Barbecue,Veg,L,1,404,40,UPI,3,404
4608,7/10/2024,23:00:00,Delhi,Margherita,Veg,M,3,561,57,UPI,3,1683
4609,7/11/2024,0:00:00,Mumbai,Veg Extravaganza,Non-Veg,M,3,423,53,UPI,2,1269
